T,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,Vp
360,4.57966327667236,4.53567504882812,4.56988811492919,4.56011295318603,4.55522537231445,4.57477569580078,4.56500053405761,4.54545021057128,4.53567504882812,4.56500053405761,4.5405626296997,4.55033779144287,4.56988811492919,4.5943260192871,4.56500053405761,4.56988811492919,4.56500053405761,4.56500053405761,4.56500053405761,4.56165639977706
361,4.57477569580078,4.54545021057128,4.57477569580078,4.56011295318603,4.56988811492919,4.57477569580078,4.57477569580078,4.55033779144287,4.5405626296997,4.56500053405761,4.54545021057128,4.5405626296997,4.57477569580078,4.59921360015869,4.58455085754394,4.57477569580078,4.57477569580078,4.56988811492919,4.56500053405761,4.56628673955013
362,4.58943843841552,4.53567504882812,4.57477569580078,4.56011295318603,4.56988811492919,4.57477569580078,4.56500053405761,4.56011295318603,4.5405626296997,4.56500053405761,4.5405626296997,4.54545021057128,4.57477569580078,4.60410118103027,4.57477569580078,4.57966327667236,4.56988811492919,4.56988811492919,4.56500053405761,4.56628673955013
363,4.5943260192871,4.5405626296997,4.57477569580078,4.56011295318603,4.57966327667236,4.57477569580078,4.56500053405761,4.56011295318603,4.53567504882812,4.57477569580078,4.53567504882812,4.54545021057128,4.56988811492919,4.60410118103027,4.58455085754394,4.58943843841552,4.57966327667236,4.56988811492919,4.57477569580078,4.56911639163368
364,4.5943260192871,4.55522537231445,4.58943843841552,4.56988811492919,4.57966327667236,4.57966327667236,4.57966327667236,4.55033779144287,4.55033779144287,4.57477569580078,4.55033779144287,4.54545021057128,4.58455085754394,4.60898876190185,4.58455085754394,4.58943843841552,4.57477569580078,4.57966327667236,4.57477569580078,4.57451845470227
365,4.59921360015869,4.55033779144287,4.57477569580078,4.56011295318603,4.57477569580078,4.57966327667236,4.57966327667236,4.55522537231445,4.55033779144287,4.58455085754394,4.54545021057128,4.55522537231445,4.57477569580078,4.61387634277343,4.57477569580078,4.58455085754394,4.58455085754394,4.56988811492919,4.58455085754394,4.57348949030826
366,4.59921360015869,4.54545021057128,4.57966327667236,4.56988811492919,4.57477569580078,4.58455085754394,4.57966327667236,4.56500053405761,4.56011295318603,4.57477569580078,4.55522537231445,4.56011295318603,4.58455085754394,4.61876392364502,4.58455085754394,4.58455085754394,4.58455085754394,4.58455085754394,4.57477569580078,4.57709086568732
367,4.5943260192871,4.55522537231445,4.57477569580078,4.56500053405761,4.57966327667236,4.58943843841552,4.58455085754394,4.56500053405761,4.56011295318603,4.58455085754394,4.56500053405761,4.56988811492919,4.57966327667236,4.6236515045166,4.58943843841552,4.5943260192871,4.58455085754394,4.57477569580078,4.58455085754394,4.57992051777086
368,4.60898876190185,4.56011295318603,4.5943260192871,4.57477569580078,4.58943843841552,4.60410118103027,4.58943843841552,4.56500053405761,4.56011295318603,4.58455085754394,4.56011295318603,4.56988811492919,4.59921360015869,4.6236515045166,4.5943260192871,4.5943260192871,4.58455085754394,4.57477569580078,4.58455085754394,4.58506533974095
369,4.61387634277343,4.56011295318603,4.59921360015869,4.57477569580078,4.57966327667236,4.59921360015869,4.58455085754394,4.57477569580078,4.56500053405761,4.5943260192871,4.55522537231445,4.56988811492919,4.59921360015869,4.61387634277343,4.60410118103027,4.59921360015869,4.58943843841552,4.57477569580078,4.5943260192871,4.58660878633198
370,4.61387634277343,4.56011295318603,4.59921360015869,4.57966327667236,4.58455085754394,4.59921360015869,4.59921360015869,4.57966327667236,4.55522537231445,4.58943843841552,4.57966327667236,4.56988811492919,4.59921360015869,4.63342666625976,4.59921360015869,4.5943260192871,4.5943260192871,4.58455085754394,4.58943843841552,4.58969567951403
371,4.60410118103027,4.56500053405761,4.59921360015869,4.58455085754394,4.59921360015869,4.60898876190185,4.5943260192871,4.58455085754394,4.56988811492919,4.58943843841552,4.56988811492919,4.57966327667236,4.5943260192871,4.6236515045166,4.59921360015869,4.59921360015869,4.60410118103027,4.58943843841552,4.58943843841552,4.59201084940057
372,4.61387634277343,4.56988811492919,4.59921360015869,4.58455085754394,4.59921360015869,4.60410118103027,4.5943260192871,4.57966327667236,4.56988811492919,4.5943260192871,4.57477569580078,4.57966327667236,4.60410118103027,4.63342666625976,4.59921360015869,4.59921360015869,4.58943843841552,4.58455085754394,4.5943260192871,4.59303981379458
373,4.61876392364502,4.57477569580078,4.60898876190185,4.58943843841552,4.59921360015869,4.60410118103027,4.59921360015869,4.58455085754394,4.57477569580078,4.5943260192871,4.56988811492919,4.57477569580078,4.61387634277343,4.6236515045166,4.60898876190185,4.60898876190185,4.58943843841552,4.59921360015869,4.5943260192871,4.59638394807514
374,4.6236515045166,4.56011295318603,4.60410118103027,4.5943260192871,4.59921360015869,4.60410118103027,4.59921360015869,4.5943260192871,4.57966327667236,4.60410118103027,4.57477569580078,4.57966327667236,4.61387634277343,4.63831424713134,4.60410118103027,4.60410118103027,4.60898876190185,4.59921360015869,4.60410118103027,4.59947084125719
375,4.6236515045166,4.57966327667236,4.61876392364502,4.58455085754394,4.60898876190185,4.61876392364502,4.60410118103027,4.58455085754394,4.58943843841552,4.58943843841552,4.57966327667236,4.58455085754394,4.60898876190185,4.63831424713134,4.61387634277343,4.61387634277343,4.60410118103027,4.60410118103027,4.58943843841552,4.60204325224223
376,4.6236515045166,4.57477569580078,4.61387634277343,4.5943260192871,4.61387634277343,4.60898876190185,4.59921360015869,4.59921360015869,4.58455085754394,4.61387634277343,4.58455085754394,4.57477569580078,4.60410118103027,4.63831424713134,4.60898876190185,4.61387634277343,4.61876392364502,4.60898876190185,4.61387634277343,4.60487290432578
377,4.63342666625976,4.57966327667236,4.61387634277343,4.59921360015869,4.60410118103027,4.6236515045166,4.61387634277343,4.59921360015869,4.58455085754394,4.61387634277343,4.5943260192871,4.5943260192871,4.60898876190185,4.64808940887451,4.60898876190185,4.61876392364502,4.6236515045166,4.60410118103027,4.61387634277343,4.60950324409886
378,4.63342666625976,4.58455085754394,4.60410118103027,4.60410118103027,4.60410118103027,4.63342666625976,4.60410118103027,4.58943843841552,4.58455085754394,4.6236515045166,4.57966327667236,4.59921360015869,4.61876392364502,4.64808940887451,4.61387634277343,4.61876392364502,4.60410118103027,4.60898876190185,4.6236515045166,4.60950324409886
379,4.63831424713134,4.57966327667236,4.6236515045166,4.60898876190185,4.60898876190185,4.6236515045166,4.60898876190185,4.60410118103027,4.58455085754394,4.60410118103027,4.58455085754394,4.59921360015869,4.6236515045166,4.65297698974609,4.60898876190185,4.60898876190185,4.61876392364502,4.59921360015869,4.60410118103027,4.60976048519737
380,4.64320182800293,4.58455085754394,4.6236515045166,4.60898876190185,4.6236515045166,4.61876392364502,4.60898876190185,4.60898876190185,4.5943260192871,4.6236515045166,4.59921360015869,4.58943843841552,4.62853908538818,4.64808940887451,4.61876392364502,4.62853908538818,4.61876392364502,4.60410118103027,4.6236515045166,4.61567703046297
381,4.64320182800293,4.58943843841552,4.62853908538818,4.60410118103027,4.6236515045166,4.61876392364502,4.61876392364502,4.60410118103027,4.5943260192871,4.61876392364502,4.58455085754394,4.58943843841552,4.61876392364502,4.65297698974609,4.60898876190185,4.62853908538818,4.61876392364502,4.60410118103027,4.61876392364502,4.61413358387194
382,4.64808940887451,4.58943843841552,4.62853908538818,4.61387634277343,4.60898876190185,4.6236515045166,4.61387634277343,4.61387634277343,4.58943843841552,4.62853908538818,4.5943260192871,4.5943260192871,4.61876392364502,4.66275215148925,4.62853908538818,4.6236515045166,4.6236515045166,4.6236515045166,4.62853908538818,4.61876392364502
383,4.64320182800293,4.59921360015869,4.62853908538818,4.61387634277343,4.63342666625976,4.63831424713134,4.61387634277343,4.60410118103027,4.59921360015869,4.63342666625976,4.59921360015869,4.60410118103027,4.63342666625976,4.65786457061767,4.62853908538818,4.63831424713134,4.61876392364502,4.61876392364502,4.63342666625976,4.62313702231959
384,4.64808940887451,4.59921360015869,4.63831424713134,4.60898876190185,4.63342666625976,4.63831424713134,4.61876392364502,4.61387634277343,4.60410118103027,4.6236515045166,4.5943260192871,4.59921360015869,4.63342666625976,4.65297698974609,4.63342666625976,4.63831424713134,4.63342666625976,4.6236515045166,4.6236515045166,4.62416598671361
385,4.65297698974609,4.59921360015869,4.63831424713134,4.6236515045166,4.61876392364502,4.63831424713134,4.6236515045166,4.61876392364502,4.60410118103027,4.6236515045166,4.58943843841552,4.61387634277343,4.6236515045166,4.65297698974609,4.63831424713134,4.63831424713134,4.63342666625976,4.6236515045166,4.6236515045166,4.62519495110762
386,4.65786457061767,4.60898876190185,4.6236515045166,4.61876392364502,4.63831424713134,4.63342666625976,4.61387634277343,4.61876392364502,4.60898876190185,4.63831424713134,4.60410118103027,4.61876392364502,4.64320182800293,4.67252731323242,4.63342666625976,4.62853908538818,4.63831424713134,4.62853908538818,4.63831424713134,4.6298252908807
387,4.64320182800293,4.61387634277343,4.6236515045166,4.61876392364502,4.63831424713134,4.64320182800293,4.6236515045166,4.6236515045166,4.60898876190185,4.62853908538818,4.61387634277343,4.61876392364502,4.64320182800293,4.66275215148925,4.64320182800293,4.64808940887451,4.62853908538818,4.63342666625976,4.62853908538818,4.63085425527472
388,4.66275215148925,4.61876392364502,4.62853908538818,4.6236515045166,4.63342666625976,4.64320182800293,4.63342666625976,4.6236515045166,4.60898876190185,4.63831424713134,4.61876392364502,4.61876392364502,4.63831424713134,4.67252731323242,4.64320182800293,4.63342666625976,4.62853908538818,4.63831424713134,4.63831424713134,4.63394114845677
389,4.66275215148925,4.61876392364502,4.65297698974609,4.6236515045166,4.64320182800293,4.64808940887451,4.6236515045166,4.61876392364502,4.60410118103027,4.64808940887451,4.61876392364502,4.62853908538818,4.63342666625976,4.68230247497558,4.64808940887451,4.64320182800293,4.63831424713134,4.63342666625976,4.64808940887451,4.63779976493434
390,4.65786457061767,4.61876392364502,4.63831424713134,4.63831424713134,4.62853908538818,4.64808940887451,4.63342666625976,4.6236515045166,4.61876392364502,4.64808940887451,4.60898876190185,4.6236515045166,4.64808940887451,4.66763973236084,4.64808940887451,4.65786457061767,4.64320182800293,4.63342666625976,4.64808940887451,4.63857148822985
391,4.66763973236084,4.61876392364502,4.63831424713134,4.63831424713134,4.64320182800293,4.64320182800293,4.62853908538818,4.6236515045166,4.62853908538818,4.64808940887451,4.61876392364502,4.62853908538818,4.64320182800293,4.68230247497558,4.64320182800293,4.65786457061767,4.63831424713134,4.63342666625976,4.64808940887451,4.64062941701789
392,4.66275215148925,4.6236515045166,4.65297698974609,4.63831424713134,4.64808940887451,4.64320182800293,4.64320182800293,4.63831424713134,4.61876392364502,4.65297698974609,4.61876392364502,4.63342666625976,4.65297698974609,4.677414894104,4.65786457061767,4.64808940887451,4.63831424713134,4.63831424713134,4.65297698974609,4.64423079239694
393,4.66275215148925,4.61876392364502,4.65297698974609,4.62853908538818,4.65297698974609,4.64320182800293,4.64320182800293,4.6236515045166,4.6236515045166,4.64320182800293,4.63342666625976,4.62853908538818,4.64320182800293,4.68230247497558,4.66763973236084,4.65297698974609,4.64808940887451,4.63831424713134,4.64320182800293,4.64371631019994
394,4.67252731323242,4.6236515045166,4.64808940887451,4.62853908538818,4.64320182800293,4.65786457061767,4.64808940887451,4.6236515045166,4.61387634277343,4.64808940887451,4.61876392364502,4.63831424713134,4.65297698974609,4.69207763671875,4.66275215148925,4.65786457061767,4.65297698974609,4.65297698974609,4.64808940887451,4.64654596228348
395,4.677414894104,4.6236515045166,4.66275215148925,4.64320182800293,4.65786457061767,4.65786457061767,4.64320182800293,4.63342666625976,4.62853908538818,4.65297698974609,4.6236515045166,4.62853908538818,4.65786457061767,4.677414894104,4.66275215148925,4.65786457061767,4.65786457061767,4.64320182800293,4.65297698974609,4.64963285546553
396,4.67252731323242,4.6236515045166,4.65297698974609,4.64320182800293,4.66275215148925,4.66275215148925,4.64808940887451,4.63831424713134,4.6236515045166,4.65786457061767,4.62853908538818,4.64808940887451,4.66763973236084,4.69207763671875,4.66763973236084,4.65786457061767,4.64320182800293,4.64320182800293,4.65786457061767,4.65220526645058
397,4.68230247497558,4.63342666625976,4.66763973236084,4.65786457061767,4.65786457061767,4.66275215148925,4.65297698974609,4.63831424713134,4.63342666625976,4.66763973236084,4.62853908538818,4.63831424713134,4.65786457061767,4.69207763671875,4.66763973236084,4.66763973236084,4.65297698974609,4.64320182800293,4.66763973236084,4.65632112402665
398,4.68719005584716,4.64320182800293,4.66763973236084,4.64320182800293,4.66275215148925,4.66763973236084,4.64808940887451,4.64808940887451,4.6236515045166,4.67252731323242,4.63831424713134,4.64808940887451,4.65786457061767,4.68230247497558,4.66763973236084,4.66763973236084,4.65297698974609,4.65786457061767,4.67252731323242,4.65837905281468
399,4.68719005584716,4.62853908538818,4.67252731323242,4.64808940887451,4.66763973236084,4.66275215148925,4.65786457061767,4.64808940887451,4.63831424713134,4.65786457061767,4.63342666625976,4.64808940887451,4.67252731323242,4.69696521759033,4.66275215148925,4.67252731323242,4.65786457061767,4.65786457061767,4.65786457061767,4.6594080172087
400,4.677414894104,4.62853908538818,4.67252731323242,4.64808940887451,4.66763973236084,4.66763973236084,4.65297698974609,4.64808940887451,4.64320182800293,4.67252731323242,4.64808940887451,4.65297698974609,4.677414894104,4.69696521759033,4.677414894104,4.67252731323242,4.66275215148925,4.65297698974609,4.67252731323242,4.66275215148926
401,4.69207763671875,4.64808940887451,4.67252731323242,4.64808940887451,4.65786457061767,4.66763973236084,4.65297698974609,4.65786457061767,4.64808940887451,4.66275215148925,4.64320182800293,4.64320182800293,4.66763973236084,4.70185279846191,4.677414894104,4.66763973236084,4.66275215148925,4.65786457061767,4.66275215148925,4.66275215148926
402,4.68719005584716,4.64808940887451,4.677414894104,4.65786457061767,4.67252731323242,4.677414894104,4.66763973236084,4.65786457061767,4.64808940887451,4.66275215148925,4.64808940887451,4.64808940887451,4.677414894104,4.69696521759033,4.66763973236084,4.66763973236084,4.65297698974609,4.66275215148925,4.66275215148925,4.6653245624743
403,4.68719005584716,4.65297698974609,4.66275215148925,4.66275215148925,4.677414894104,4.68230247497558,4.65297698974609,4.66275215148925,4.65786457061767,4.677414894104,4.65297698974609,4.65786457061767,4.677414894104,4.70185279846191,4.66763973236084,4.677414894104,4.65297698974609,4.66275215148925,4.677414894104,4.66866869675485
404,4.68719005584716,4.65297698974609,4.677414894104,4.66275215148925,4.677414894104,4.68719005584716,4.66763973236084,4.66275215148925,4.64808940887451,4.677414894104,4.64320182800293,4.65297698974609,4.68230247497558,4.70185279846191,4.68230247497558,4.677414894104,4.65786457061767,4.67252731323242,4.677414894104,4.67098386664139
405,4.69696521759033,4.64808940887451,4.68230247497558,4.65786457061767,4.68230247497558,4.68230247497558,4.66763973236084,4.65786457061767,4.65786457061767,4.68230247497558,4.65297698974609,4.65786457061767,4.68230247497558,4.70185279846191,4.67252731323242,4.66763973236084,4.67252731323242,4.677414894104,4.68230247497558,4.67278455433092
406,4.70185279846191,4.65297698974609,4.66763973236084,4.65786457061767,4.68230247497558,4.68719005584716,4.677414894104,4.66763973236084,4.65297698974609,4.69207763671875,4.65297698974609,4.66275215148925,4.68230247497558,4.71162796020507,4.677414894104,4.677414894104,4.67252731323242,4.68230247497558,4.69207763671875,4.67638592970998
407,4.69696521759033,4.65786457061767,4.68719005584716,4.66275215148925,4.69207763671875,4.677414894104,4.677414894104,4.66763973236084,4.65786457061767,4.68719005584716,4.66275215148925,4.67252731323242,4.69207763671875,4.71162796020507,4.67252731323242,4.66763973236084,4.66763973236084,4.677414894104,4.68719005584716,4.67767213520251
408,4.69696521759033,4.65786457061767,4.68230247497558,4.66275215148925,4.677414894104,4.68719005584716,4.66763973236084,4.66275215148925,4.66763973236084,4.69207763671875,4.66275215148925,4.67252731323242,4.69207763671875,4.71162796020507,4.68230247497558,4.68719005584716,4.66275215148925,4.67252731323242,4.69207763671875,4.67844385849802
409,4.70185279846191,4.65786457061767,4.69207763671875,4.66763973236084,4.69696521759033,4.69207763671875,4.67252731323242,4.66275215148925,4.67252731323242,4.68719005584716,4.67252731323242,4.66275215148925,4.69207763671875,4.71651554107666,4.69207763671875,4.69207763671875,4.677414894104,4.68230247497558,4.68719005584716,4.6830741982711
410,4.70185279846191,4.65786457061767,4.68230247497558,4.677414894104,4.68719005584716,4.69207763671875,4.66763973236084,4.67252731323242,4.66763973236084,4.68230247497558,4.65297698974609,4.677414894104,4.69696521759033,4.71651554107666,4.69207763671875,4.68230247497558,4.677414894104,4.68230247497558,4.68230247497558,4.68153075168007
411,4.71162796020507,4.65297698974609,4.68719005584716,4.66275215148925,4.69696521759033,4.69696521759033,4.68230247497558,4.66763973236084,4.677414894104,4.69696521759033,4.65297698974609,4.67252731323242,4.69207763671875,4.71162796020507,4.68230247497558,4.69696521759033,4.68230247497558,4.68719005584716,4.69696521759033,4.68461764486212
412,4.71651554107666,4.67252731323242,4.69207763671875,4.68230247497558,4.68719005584716,4.69696521759033,4.68719005584716,4.677414894104,4.66275215148925,4.69696521759033,4.65297698974609,4.67252731323242,4.69696521759033,4.71162796020507,4.69696521759033,4.68719005584716,4.68230247497558,4.69696521759033,4.69696521759033,4.68770453804417
413,4.70674037933349,4.66763973236084,4.68230247497558,4.68719005584716,4.69696521759033,4.68719005584716,4.66763973236084,4.677414894104,4.67252731323242,4.69207763671875,4.66275215148925,4.67252731323242,4.69696521759033,4.72140312194824,4.69696521759033,4.69696521759033,4.69207763671875,4.69696521759033,4.69207763671875,4.68770453804418
414,4.72140312194824,4.67252731323242,4.68719005584716,4.68719005584716,4.70185279846191,4.69207763671875,4.68719005584716,4.677414894104,4.677414894104,4.70185279846191,4.677414894104,4.68230247497558,4.71162796020507,4.72140312194824,4.70185279846191,4.69696521759033,4.68719005584716,4.68230247497558,4.70185279846191,4.69310660111276
415,4.70674037933349,4.677414894104,4.69696521759033,4.69207763671875,4.69696521759033,4.70674037933349,4.68719005584716,4.677414894104,4.66763973236084,4.69696521759033,4.66763973236084,4.68230247497558,4.69696521759033,4.72629070281982,4.70674037933349,4.70185279846191,4.68719005584716,4.69696521759033,4.69696521759033,4.69310660111276
416,4.70185279846191,4.66763973236084,4.70185279846191,4.68230247497558,4.70185279846191,4.70674037933349,4.68230247497558,4.68719005584716,4.66763973236084,4.70185279846191,4.67252731323242,4.69207763671875,4.69207763671875,4.72629070281982,4.69207763671875,4.69207763671875,4.69696521759033,4.69696521759033,4.70185279846191,4.69284936001426
417,4.72629070281982,4.677414894104,4.70185279846191,4.69696521759033,4.70185279846191,4.68719005584716,4.68230247497558,4.69207763671875,4.677414894104,4.69696521759033,4.67252731323242,4.68230247497558,4.69207763671875,4.72140312194824,4.70185279846191,4.70185279846191,4.69207763671875,4.69696521759033,4.69696521759033,4.69465004770379
418,4.72140312194824,4.66763973236084,4.70185279846191,4.68719005584716,4.70185279846191,4.70674037933349,4.69207763671875,4.69207763671875,4.677414894104,4.71162796020507,4.68230247497558,4.68230247497558,4.70674037933349,4.7311782836914,4.71162796020507,4.71162796020507,4.68719005584716,4.70185279846191,4.71162796020507,4.69928038747687
419,4.71651554107666,4.68230247497558,4.70185279846191,4.70185279846191,4.70185279846191,4.70185279846191,4.69696521759033,4.69696521759033,4.68230247497558,4.71162796020507,4.67252731323242,4.69207763671875,4.71162796020507,4.73606586456298,4.70185279846191,4.71162796020507,4.70185279846191,4.68719005584716,4.71162796020507,4.7010810751664
420,4.71162796020507,4.68719005584716,4.69696521759033,4.69696521759033,4.71162796020507,4.71162796020507,4.68719005584716,4.69696521759033,4.68719005584716,4.70185279846191,4.68230247497558,4.69207763671875,4.71651554107666,4.7311782836914,4.70674037933349,4.71162796020507,4.70185279846191,4.69207763671875,4.70185279846191,4.7013383162649
421,4.71651554107666,4.68230247497558,4.70185279846191,4.68719005584716,4.71162796020507,4.70674037933349,4.69696521759033,4.70185279846191,4.69207763671875,4.71651554107666,4.677414894104,4.69696521759033,4.71651554107666,4.74095344543457,4.71162796020507,4.70674037933349,4.70674037933349,4.69696521759033,4.71651554107666,4.70442520944695
422,4.72140312194824,4.68719005584716,4.71162796020507,4.70185279846191,4.70674037933349,4.71651554107666,4.70185279846191,4.70185279846191,4.69696521759033,4.71651554107666,4.68719005584716,4.69696521759033,4.70185279846191,4.73606586456298,4.71651554107666,4.71162796020507,4.70185279846191,4.70674037933349,4.71651554107666,4.7072548615305
423,4.7311782836914,4.69207763671875,4.71651554107666,4.70185279846191,4.71651554107666,4.71162796020507,4.70185279846191,4.68719005584716,4.69207763671875,4.70674037933349,4.68719005584716,4.68719005584716,4.71651554107666,4.73606586456298,4.71651554107666,4.70185279846191,4.71651554107666,4.70185279846191,4.70674037933349,4.70674037933349
424,4.72629070281982,4.68230247497558,4.71651554107666,4.70185279846191,4.71651554107666,4.71651554107666,4.68719005584716,4.70674037933349,4.69207763671875,4.70185279846191,4.69207763671875,4.69696521759033,4.72140312194824,4.75072860717773,4.71651554107666,4.71651554107666,4.71651554107666,4.70185279846191,4.70185279846191,4.70854106702302
425,4.72629070281982,4.68719005584716,4.72140312194824,4.70185279846191,4.71651554107666,4.71162796020507,4.70185279846191,4.69696521759033,4.69696521759033,4.72140312194824,4.69207763671875,4.68719005584716,4.71162796020507,4.74584102630615,4.72140312194824,4.71651554107666,4.70674037933349,4.71162796020507,4.72140312194824,4.71034175471255
426,4.7311782836914,4.69207763671875,4.71162796020507,4.71162796020507,4.71651554107666,4.71651554107666,4.70674037933349,4.70674037933349,4.69696521759033,4.72629070281982,4.69207763671875,4.70185279846191,4.71651554107666,4.74095344543457,4.7311782836914,4.72140312194824,4.70185279846191,4.71162796020507,4.72629070281982,4.71368588899311
427,4.7311782836914,4.69207763671875,4.72140312194824,4.71162796020507,4.70674037933349,4.72140312194824,4.70185279846191,4.71651554107666,4.70185279846191,4.72629070281982,4.68719005584716,4.71162796020507,4.7311782836914,4.75072860717773,4.72629070281982,4.71651554107666,4.71162796020507,4.70185279846191,4.72629070281982,4.71548657668264
428,4.74095344543457,4.69696521759033,4.72140312194824,4.71651554107666,4.71651554107666,4.70674037933349,4.71162796020507,4.70674037933349,4.71162796020507,4.7311782836914,4.68719005584716,4.70674037933349,4.72140312194824,4.74095344543457,4.7311782836914,4.72140312194824,4.72140312194824,4.71651554107666,4.7311782836914,4.71780174656918
429,4.73606586456298,4.68719005584716,4.71162796020507,4.71651554107666,4.72629070281982,4.72140312194824,4.70185279846191,4.71162796020507,4.70674037933349,4.73606586456298,4.69696521759033,4.70674037933349,4.72140312194824,4.74095344543457,4.72629070281982,4.72140312194824,4.71651554107666,4.72140312194824,4.73606586456298,4.71805898766768
430,4.73606586456298,4.69207763671875,4.72140312194824,4.72140312194824,4.70674037933349,4.7311782836914,4.71162796020507,4.71162796020507,4.70185279846191,4.71651554107666,4.69696521759033,4.71162796020507,4.7311782836914,4.75072860717773,4.72140312194824,4.71651554107666,4.72140312194824,4.72629070281982,4.71651554107666,4.71805898766768
431,4.7311782836914,4.69207763671875,4.72629070281982,4.72629070281982,4.71651554107666,4.72629070281982,4.70185279846191,4.71651554107666,4.70185279846191,4.72140312194824,4.71162796020507,4.71162796020507,4.72629070281982,4.74095344543457,4.73606586456298,4.72629070281982,4.71651554107666,4.70674037933349,4.72140312194824,4.7188307109632
432,4.73606586456298,4.70674037933349,4.7311782836914,4.72629070281982,4.72140312194824,4.72629070281982,4.71162796020507,4.71651554107666,4.71162796020507,4.7311782836914,4.70185279846191,4.71651554107666,4.73606586456298,4.75072860717773,4.74095344543457,4.72140312194824,4.72140312194824,4.72629070281982,4.7311782836914,4.72449001513029
433,4.74584102630615,4.69207763671875,4.72629070281982,4.72629070281982,4.7311782836914,4.7311782836914,4.71651554107666,4.70674037933349,4.71162796020507,4.74095344543457,4.68719005584716,4.70185279846191,4.73606586456298,4.75072860717773,4.73606586456298,4.73606586456298,4.71651554107666,4.74095344543457,4.74095344543457,4.7250044973273
434,4.74584102630615,4.70185279846191,4.73606586456298,4.72140312194824,4.73606586456298,4.7311782836914,4.72140312194824,4.71651554107666,4.71651554107666,4.74095344543457,4.71162796020507,4.72140312194824,4.73606586456298,4.77027893066406,4.73606586456298,4.7311782836914,4.72140312194824,4.73606586456298,4.74095344543457,4.73014931929739
435,4.74095344543457,4.71162796020507,4.73606586456298,4.7311782836914,4.72629070281982,4.73606586456298,4.71651554107666,4.72140312194824,4.71651554107666,4.7311782836914,4.70185279846191,4.72140312194824,4.73606586456298,4.75561618804931,4.73606586456298,4.73606586456298,4.7311782836914,4.73606586456298,4.7311782836914,4.72912035490337
436,4.75561618804931,4.71651554107666,4.7311782836914,4.72629070281982,4.73606586456298,4.73606586456298,4.73606586456298,4.72140312194824,4.70674037933349,4.73606586456298,4.71162796020507,4.72629070281982,4.7311782836914,4.75561618804931,4.74095344543457,4.72140312194824,4.73606586456298,4.72629070281982,4.73606586456298,4.7309210425929
437,4.75072860717773,4.70185279846191,4.73606586456298,4.74095344543457,4.74095344543457,4.73606586456298,4.72140312194824,4.71162796020507,4.72140312194824,4.74584102630615,4.70674037933349,4.72629070281982,4.73606586456298,4.76539134979248,4.74095344543457,4.7311782836914,4.72629070281982,4.74095344543457,4.74584102630615,4.73297897138093
438,4.75072860717773,4.71651554107666,4.74095344543457,4.73606586456298,4.75072860717773,4.74095344543457,4.72140312194824,4.72140312194824,4.70674037933349,4.74584102630615,4.71651554107666,4.72140312194824,4.7311782836914,4.76539134979248,4.73606586456298,4.73606586456298,4.74095344543457,4.74095344543457,4.74584102630615,4.73503690016897
439,4.75561618804931,4.71162796020507,4.73606586456298,4.74584102630615,4.74584102630615,4.7311782836914,4.72629070281982,4.72140312194824,4.71651554107666,4.75072860717773,4.72629070281982,4.72629070281982,4.7311782836914,4.76050376892089,4.75072860717773,4.74095344543457,4.74584102630615,4.75072860717773,4.75072860717773,4.73812379335102
440,4.74584102630615,4.71651554107666,4.74095344543457,4.7311782836914,4.74095344543457,4.73606586456298,4.73606586456298,4.72629070281982,4.72140312194824,4.74584102630615,4.72629070281982,4.7311782836914,4.74584102630615,4.77027893066406,4.75072860717773,4.74095344543457,4.7311782836914,4.75072860717773,4.74584102630615,4.73863827554803
441,4.75561618804931,4.72140312194824,4.75072860717773,4.74095344543457,4.74584102630615,4.75072860717773,4.7311782836914,4.7311782836914,4.72629070281982,4.75561618804931,4.72629070281982,4.73606586456298,4.74095344543457,4.76050376892089,4.74095344543457,4.75072860717773,4.75072860717773,4.74584102630615,4.75561618804931,4.7430113742226
442,4.76050376892089,4.72629070281982,4.74095344543457,4.72629070281982,4.74584102630615,4.74584102630615,4.73606586456298,4.72140312194824,4.72140312194824,4.75072860717773,4.72140312194824,4.74095344543457,4.73606586456298,4.78005409240722,4.74584102630615,4.75072860717773,4.75072860717773,4.74584102630615,4.75072860717773,4.74198240982858
443,4.75561618804931,4.71162796020507,4.74584102630615,4.75072860717773,4.75072860717773,4.74095344543457,4.73606586456298,4.73606586456298,4.72629070281982,4.75072860717773,4.73606586456298,4.73606586456298,4.74095344543457,4.78005409240722,4.75561618804931,4.75561618804931,4.74584102630615,4.74095344543457,4.75072860717773,4.74455482081363
444,4.76539134979248,4.72140312194824,4.75072860717773,4.74095344543457,4.74584102630615,4.74584102630615,4.7311782836914,4.73606586456298,4.7311782836914,4.76050376892089,4.72140312194824,4.74095344543457,4.75072860717773,4.77516651153564,4.75561618804931,4.75561618804931,4.74584102630615,4.75072860717773,4.76050376892089,4.74661274960166
445,4.75561618804931,4.72629070281982,4.75072860717773,4.74095344543457,4.75072860717773,4.75561618804931,4.75072860717773,4.73606586456298,4.7311782836914,4.75072860717773,4.73606586456298,4.75072860717773,4.74095344543457,4.76539134979248,4.74095344543457,4.76050376892089,4.75072860717773,4.74584102630615,4.75072860717773,4.74686999070017
